报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1993-06-30,1992-06-30,
应收账款周转率(次),1.72,1.12,0.48,2.08,1.46,0.96,0.39,1.97,1.35,0.84,0.36,2.14,1.45,1,0.38,2.78,1.68,1.1,0.54,3.08,2.15,1.46,0.7,4.67,2.59,1.47,0.39,3.09,1.97,1.48,0.51,4.12,2.86,1.92,0.65,2.72,1.84,1.04,0.3,1.59,1.01,0.63,0.12,1.27,0.91,0.46,0.16,1.21,1.03,0.68,0.16,1.25,0.98,0.56,0.16,1.24,0.77,0.56,0.24,2.13,1.88,1.56,0.3,3.67,2.97,1.48,0.56,1.01,0.49,0.33,0.16,1.02,0.66,0.79,0.31,0.7,0.18,0.57,0.25,1.5,1.37,1.46,1.35,2.83,--,2.84,0.91,1.23,0.65,1.04,
应收账款周转天数(天),156.97,160.3,187.15,173.23,185.36,187.85,230.24,183.1,199.39,213.65,251.61,168.59,186.27,180.74,234.86,129.64,160.78,163.21,165.68,117,125.63,123.49,128.26,77.06,104.13,122.22,230.12,116.46,137.14,121.49,177.17,87.32,94.56,93.99,137.91,132.53,146.86,173.06,302.93,226.42,268.18,283.96,757.58,282.38,297.98,390.96,563.2,296.74,261.4,266.04,552.49,288.55,276.36,322.81,554.19,289.65,349.38,323.86,373.91,169.01,143.76,115.3,300.6,98.1,91.04,121.72,159.83,357.36,546.12,551.3,547.78,352.46,274.68,454.26,581.96,511.15,1014.08,628.05,707.83,239.62,131.64,246.86,133.42,127.42,--,126.98,197.35,291.59,277.14,173.73,
存货周转率(次),2.97,2.06,1.06,3.78,2.82,1.89,0.76,3.32,2.03,1.31,0.64,2.84,1.62,1.12,0.45,2.55,1.24,0.82,0.4,2.34,1.39,0.89,0.57,4.85,1.87,0.96,0.33,2.66,1.58,1.19,0.48,4.38,3.83,3.55,0.8,6.89,7.16,2.89,1.09,6.07,2.46,1.67,0.33,4.77,3.51,1.42,0.89,4.16,5.58,5.9,0.81,3.56,2.75,1.36,0.39,2.71,1.88,1.23,0.36,1.53,1.69,0.8,0.22,0.67,0.55,0.27,0.15,1.02,1.85,1.29,0.78,1.29,0.68,0.88,0.46,1.79,0.34,1.27,0.63,3.06,0,2.76,0,2.78,0,0,0,2.68,1.04,2.08,
固定资产周转率(次),--,2,--,4.11,--,1.91,--,4.14,--,1.77,--,4.47,--,1.93,--,5.14,--,2.08,--,4.71,--,1.98,--,5.67,--,1.75,--,1.85,--,0.82,--,1.67,--,0.82,--,1.09,--,0.56,--,0.74,--,0.32,--,0.62,--,0.25,--,0.54,--,0.32,--,0.49,0.4,0.23,0.06,0.52,0.45,0.31,0.11,0.84,0.61,0.45,0.07,0.47,0.34,0.14,0.05,0.3,0.34,0.22,0.11,0.67,0.38,0.81,0.35,1.49,0.42,1.62,0.94,4.81,2.08,4.31,1.69,4.13,2.2,4,1.41,0.42,0.15,0.38,
总资产周转率(次),0.42,0.28,0.13,0.6,0.41,0.28,0.11,0.57,0.37,0.23,0.1,0.56,0.36,0.24,0.09,0.65,0.41,0.26,0.12,0.61,0.41,0.26,0.12,0.83,0.46,0.21,0.1,0.62,0.4,0.27,0.09,0.64,0.45,0.32,0.11,0.46,0.35,0.22,0.06,0.3,0.2,0.13,0.02,0.25,0.2,0.1,0.03,0.22,0.2,0.13,0.03,0.21,0.17,0.1,0.03,0.21,0.17,0.12,0.04,0.23,0.19,0.14,0.02,0.08,0.06,0.03,0.01,0.04,0.02,0.01,0.01,0.08,0.05,0.11,0.04,0.17,0.04,0.17,0.09,0.49,0.21,0.45,0.2,0.44,0.23,0.45,0.15,0.42,0.15,0.38,
存货周转天数(天),90.88,87.21,84.95,95.28,95.83,95.25,117.83,108.38,132.93,137.14,141.27,126.9,167.18,160.7,198.54,141.36,217.74,219.06,222.77,153.69,194.08,201.21,158.79,74.27,144.03,188.05,276.92,135.55,171.4,151.03,188.84,82.11,70.44,50.74,112.99,52.24,37.71,62.27,82.42,59.28,109.95,108.08,275.9,75.42,76.95,126.93,100.8,86.52,48.37,30.52,111.63,101.17,98.06,132.05,231.9,132.67,143.57,146.91,248.34,234.76,159.71,225.17,412.28,537.07,490.11,659.82,608.11,351.63,146.34,139.55,115.46,280.02,263.08,410.3,391.99,200.74,535.4,284.45,285.81,117.64,--,130.22,--,129.57,--,--,--,134.58,172.88,86.34,
总资产周转天数(天),637.85,647.95,677.2,604.43,653.44,653.83,818.18,632.47,729.73,791.91,890.21,639.09,747.09,757.26,956.43,556.5,662.25,694.44,740.13,591.23,652.33,686.24,734.69,435.15,587.98,869.57,916.5,577.39,678.22,654.78,970.87,563.29,597.61,561.1,812.27,790.69,779.22,823.8,1535.84,1183.04,1362.26,1342.28,3829.79,1438.27,1318.36,1890.76,2702.7,1607.86,1319,1412.87,3000,1700.52,1592.92,1846.15,3345.72,1690.14,1578.95,1515.15,2132.7,1539.78,1435.41,1308.14,4368.93,4306.22,4553.12,7171.31,9090.91,9944.75,11739.13,12162.16,12500,4597.7,3757.83,3278.69,4306.22,2118.89,4090.91,2063.04,2013.42,738.61,855.92,800.71,897.76,827.59,780.57,795.23,1188.9,847.66,1172.64,473.44,
流动资产周转率(次),0.75,0.49,0.24,1.04,0.71,0.47,0.19,0.94,0.59,0.36,0.16,0.92,0.6,0.4,0.16,1.07,0.67,0.43,0.2,1.03,0.72,0.46,0.22,1.47,0.78,0.33,0.16,1.03,0.65,0.45,0.15,1.13,0.8,0.57,0.2,0.86,0.62,0.39,0.11,0.65,0.46,0.32,0.06,0.58,0.45,0.21,0.07,0.51,0.47,0.28,0.07,0.54,0.43,0.25,0.07,0.52,0.38,0.27,0.1,0.74,0.76,0.55,0.09,0.52,0.36,0.16,0.06,0.16,0.06,0.04,0.02,0.25,0.14,0.29,0.1,0.32,0.08,0.28,0.13,0.75,0.33,0.71,0.31,0.68,0.36,0.69,0.22,63.81,24.78,47.59,
流动资产周转天数(天),362.37,365.04,380.23,346.35,382.76,383.39,481.8,384.78,460.59,499.58,562.85,391.64,449.7,454.89,566.04,336.95,403.05,423.33,444.01,348.36,377.25,393.96,417.63,245.55,347.49,551.3,565.68,349.28,413.6,404.4,584.8,318.3,338.18,313.92,451.35,417.44,433.94,456.16,819.67,557.36,590.42,554.19,1595.74,624.78,603.89,876.77,1222.83,703.54,570.95,632.02,1219.51,668.15,630.69,732.3,1289.4,686.89,702.76,659.34,934.58,487.94,357.1,327.69,962.57,689.52,755.03,1107.01,1419.56,2322.58,4292.53,4433.5,4918.03,1422.92,1269.39,1262.71,1827.41,1142.86,2244.39,1293.57,1347.31,481.86,553.68,509.84,574.53,527.24,500.7,519.18,800.71,5.64,7.26,3.78,
经营现金净流量对销售收入比率(%),0.07,0.07,0.12,0.08,0.09,0.11,0.05,0.04,0,-0.02,-0.23,0,0.09,0.13,-0.01,0.02,-0.01,0.1,-0.1,-0.01,-0.04,-0.06,-0.29,0.08,0.07,0.36,0.62,-0.07,-0.06,0.09,1.23,-0.02,-0.06,-0.16,-0.19,0.31,0.28,0.36,-0.16,0.1,0.15,0.59,0.12,0.36,0.34,1.16,1.49,0.24,0.26,1.25,3.84,-0.1,-0.54,-0.22,-5.12,0.47,-0.4,-0.64,-0.82,0.07,0.22,-0.07,-0.25,0.19,0.86,1.31,0,1.27,0,1.31,--,-0.56,-0.28,0.48,-0.23,-0.03,--,0.63,--,--,--,--,--,--,--,--,--,--,--,--,
资产的经营现金流量回报率(%),0.03,0.02,0.02,0.05,0.04,0.03,0.01,0.02,0,-0,-0.02,0,0.03,0.03,-0,0.01,-0.01,0.02,-0.01,-0,-0.02,-0.01,-0.03,0.04,0.02,0.04,0.06,-0.04,-0.02,0.02,0.12,-0.01,-0.03,-0.05,-0.02,0.15,0.09,0.08,-0.01,0.03,0.03,0.08,0,0.1,0.07,0.11,0.05,0.05,0.05,0.15,0.12,-0.02,-0.09,-0.02,-0.13,0.11,-0.07,-0.08,-0.04,0.01,0.04,-0.01,-0,0.02,0.05,0.03,0,0.06,0,0.02,--,-0.05,-0.01,0.05,-0.01,-0.01,--,0.1,--,--,--,--,--,--,--,--,--,--,--,--,
经营现金净流量与净利润的比率(%),1.36,1.26,2.49,1.51,2.15,1.88,0.68,0.56,0.02,-0.28,-3.4,0,0.92,1.2,-0.07,0.14,-0.09,0.66,-0.59,-0.05,-0.26,-0.35,-2.52,0.66,0.65,2.31,3.01,-0.74,-0.59,0.44,6.8,-0.17,-0.4,-0.82,-0.76,5.3,1.45,1.48,-0.61,--,0.7,2.89,--,5.17,1.39,4.32,4.51,1.11,1.25,3.67,72.79,-1.36,-7.1,-1.39,-87.62,3.76,-2.46,-3.6,-6.87,0.31,0.85,-0.44,--,--,--,--,--,--,--,--,--,--,-2.1,2.66,-0.51,-0.58,--,7.33,--,--,--,--,--,--,--,--,--,--,--,--,
经营现金净流量对负债比率(%),0.12,0.09,0.08,0.28,0.2,0.18,0.03,0.12,0,-0.02,-0.11,0,0.2,0.19,-0.01,0.08,-0.04,0.17,-0.09,-0.03,-0.11,-0.11,-0.26,0.41,0.15,0.21,0.53,-0.46,-0.24,0.21,1.15,-0.11,-0.16,-0.31,-0.1,1.16,0.42,0.31,-0.04,0.13,0.16,0.56,0.01,0.48,0.28,0.37,0.17,0.18,0.17,0.44,0.4,-0.06,-0.23,-0.05,-0.33,0.3,-0.15,-0.17,-0.07,0.03,0.09,-0.02,-0.01,0.03,0.11,0.07,0,0.11,0,0.06,--,-0.13,-0.04,0.16,-0.04,-0.02,--,0.19,--,--,--,--,--,--,--,--,--,--,--,--,
现金流量比率(%),13.76,9.19,8.59,30.49,20.41,18.01,2.81,12.27,0.22,-1.97,-11.08,0.1,21.37,20.1,-0.85,8.42,-4.03,16.66,-9.01,-3.4,-11.45,-11.14,-26.13,41.2,14.77,20.75,52.7,-46.01,-24.18,20.72,115.34,-10.54,-15.8,-31.43,-10.49,115.99,41.7,30.84,-4.07,12.69,16.41,56.23,1.46,47.63,28.18,37.09,17.05,17.74,16.6,43.94,39.51,-5.75,-22.54,-5.13,-32.97,29.83,-15.17,-17.23,-7.21,2.71,9.52,-2.04,-1.04,3.23,10.81,6.8,0,11.17,0,5.84,--,-13.05,-3.89,15.89,-4.17,-2.19,--,19.4,--,--,--,--,--,--,--,--,--,--,--,--,</tr>

		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
